,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
PRO_POLB,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.004,0.401,0.214
PRO_SULT1A1,0.0,0.0,0.004,0.0,0.122,0.052,0.181,0.134,0.446,0.283
PRO_PADI4,0.0,0.0,0.0,0.0,0.002,0.0,0.069,0.023,0.375,0.2
PRO_TNIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.005,0.537,0.275
PRO_HLF,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.002,0.431,0.211
PRO_FBLIM1,0.0,0.0,0.0,0.0,0.001,0.001,0.06,0.012,0.361,0.192
PRO_TSC2,0.0,0.0,0.0,0.0,0.005,0.0,0.163,0.071,0.469,0.318
PRO_PLA2G4A,0.0,0.0,0.006,0.0,0.021,0.003,0.029,0.015,0.183,0.078
PRO_BTN3A2,0.0,0.0,0.034,0.001,0.15,0.099,0.23,0.159,0.561,0.36
PRO_SRPK2,0.0,0.0,0.0,0.0,0.003,0.001,0.051,0.014,0.425,0.246
PRO_MGMT,0.0,0.0,0.002,0.0,0.031,0.005,0.087,0.042,0.286,0.166
PRO_TRIM5,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.009,0.382,0.214
PRO_HCLS1,0.0,0.0,0.0,0.0,0.002,0.0,0.023,0.006,0.19,0.084
PRO_AOC3,0.0,0.0,0.002,0.0,0.018,0.002,0.1,0.041,0.42,0.24
PRO_HYOU1,0.0,0.0,0.0,0.0,0.012,0.002,0.097,0.036,0.356,0.21
PRO_TSHR,0.0,0.0,0.0,0.0,0.002,0.0,0.079,0.018,0.446,0.242
PRO_GP1BB,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.001,0.219,0.085
PRO_BMF,0.0,0.0,0.0,0.0,0.001,0.0,0.033,0.005,0.396,0.202
PRO_FKBP5,0.0,0.0,0.047,0.003,0.195,0.089,0.27,0.188,0.551,0.374
PRO_ITGA4|ITGB1,0.0,0.0,0.001,0.0,0.038,0.005,0.109,0.041,0.396,0.233
PRO_RELN,0.0,0.0,0.0,0.0,0.001,0.0,0.05,0.007,0.38,0.19
PRO_CYLD,0.0,0.0,0.0,0.0,0.002,0.0,0.03,0.007,0.301,0.14
PRO_HLA-C,0.0,0.0,0.0,0.0,0.015,0.0,0.147,0.06,0.552,0.347
PRO_CLEC1A,0.0,0.0,0.0,0.0,0.001,0.0,0.042,0.008,0.306,0.173
PRO_PSMB10,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.221,0.083
PRO_ZFAND3,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.023,0.48,0.303
PRO_ITGAL|ITGB2,0.0,0.0,0.0,0.0,0.003,0.002,0.032,0.005,0.453,0.198
PRO_ARNT,0.0,0.0,0.001,0.0,0.016,0.003,0.073,0.026,0.371,0.207
PRO_HSD11B1,0.0,0.0,0.0,0.0,0.009,0.001,0.076,0.022,0.377,0.222
PRO_IKBKG,0.0,0.0,0.0,0.0,0.001,0.0,0.013,0.003,0.175,0.062
PRO_ITGAM,0.0,0.0,0.0,0.0,0.031,0.002,0.137,0.057,0.462,0.28
PRO_LPL,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.002,0.343,0.165
PRO_PPP1R9B,0.0,0.0,0.0,0.0,0.005,0.0,0.018,0.006,0.218,0.091
PRO_NOS3,0.0,0.0,0.0,0.0,0.005,0.001,0.023,0.006,0.249,0.101
PRO_SH2B3,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.011,0.41,0.211
PRO_ZBTB16,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.191,0.07
PRO_SUMO4,0.0,0.0,0.0,0.0,0.001,0.0,0.015,0.002,0.292,0.103
PRO_COL5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.002,0.271,0.119
PRO_FOXO1,0.0,0.0,0.0,0.0,0.003,0.0,0.098,0.026,0.443,0.269
PRO_IRF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.013
PRO_ATF3,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.003,0.373,0.17
PRO_BTG1,0.0,0.0,0.009,0.0,0.103,0.04,0.245,0.119,0.578,0.419
PRO_CREM,0.0,0.0,0.0,0.0,0.004,0.0,0.041,0.011,0.355,0.144
PRO_PLAT,0.0,0.0,0.002,0.0,0.015,0.002,0.058,0.024,0.282,0.139
PRO_FOSL2,0.0,0.0,0.0,0.0,0.019,0.001,0.186,0.086,0.511,0.361
PRO_FOXP3,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.001,0.224,0.089
PRO_KDM1A,0.0,0.0,0.003,0.0,0.054,0.011,0.179,0.105,0.484,0.308
PRO_HES1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.1,0.025
PRO_HOXD4,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.011,0.325,0.162
PRO_NFE2L2,0.0,0.0,0.0,0.0,0.001,0.0,0.034,0.008,0.358,0.184
PRO_PHF6,0.0,0.0,0.0,0.0,0.001,0.001,0.033,0.009,0.314,0.157
PRO_ADCYAP1R1,0.0,0.0,0.0,0.0,0.007,0.002,0.028,0.011,0.277,0.126
PRO_SKP2,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.001,0.358,0.17
PRO_SPI1,0.0,0.0,0.0,0.0,0.007,0.0,0.059,0.02,0.368,0.209
PRO_UNG,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.009,0.434,0.236
PRO_STK4,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.216,0.059
PRO_HNMT,0.0,0.0,0.0,0.0,0.005,0.0,0.118,0.038,0.449,0.283
PRO_NDEL1,0.0,0.0,0.0,0.0,0.008,0.001,0.065,0.028,0.343,0.2
PRO_LACC1,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.005,0.283,0.115
PRO_PSENEN,0.0,0.0,0.0,0.0,0.002,0.0,0.071,0.009,0.468,0.274
PRO_PSMC3,0.0,0.0,0.0,0.0,0.001,0.0,0.022,0.005,0.362,0.154
PRO_ATIC,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.002,0.099,0.032
PRO_PSMD6,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.27,0.093
PRO_SOX10,0.0,0.0,0.0,0.0,0.001,0.0,0.029,0.005,0.338,0.155
PRO_PPARG,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.012,0.371,0.213
PRO_OCLN,0.0,0.0,0.0,0.0,0.005,0.0,0.017,0.007,0.227,0.094
PRO_C8A|C8B|C8G,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.007,0.29,0.133
PRO_CCL20,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.009,0.299,0.152
PRO_COPS5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.172,0.049
PRO_KIT,0.0,0.0,0.001,0.0,0.029,0.006,0.091,0.044,0.374,0.223
PRO_TIMP3,0.0,0.0,0.0,0.0,0.012,0.0,0.129,0.048,0.532,0.341
PRO_EZH2,0.0,0.0,0.0,0.0,0.043,0.009,0.222,0.131,0.498,0.378
PRO_FOXP1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.006,0.394,0.198
PRO_IKBKB,0.0,0.0,0.017,0.002,0.037,0.009,0.13,0.056,0.544,0.333
PRO_RFX5,0.0,0.0,0.0,0.0,0.017,0.003,0.068,0.025,0.342,0.178
PRO_SH3KBP1,0.0,0.0,0.0,0.0,0.002,0.001,0.031,0.006,0.337,0.168
PRO_EIF3B,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.075,0.014
PRO_VCP,0.0,0.0,0.0,0.0,0.001,0.0,0.011,0.001,0.254,0.096
PRO_RANGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.185,0.052
PRO_PACSIN2,0.0,0.0,0.0,0.0,0.003,0.0,0.014,0.002,0.151,0.056
PRO_TPP2,0.0,0.0,0.003,0.0,0.012,0.003,0.061,0.022,0.315,0.174
PRO_PGM5,0.0,0.0,0.0,0.0,0.008,0.001,0.128,0.044,0.489,0.319
PRO_STAC,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.006,0.503,0.278
PRO_CCL21,0.0,0.0,0.0,0.0,0.007,0.002,0.063,0.017,0.393,0.201
PRO_HMGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.002,0.176,0.066
PRO_GNAS|GNAS,0.0,0.0,0.0,0.0,0.004,0.0,0.065,0.016,0.402,0.234
PRO_CYBC1,0.0,0.0,0.0,0.0,0.009,0.0,0.081,0.026,0.399,0.234
PRO_PML,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.133,0.029
PRO_CALD1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.082,0.023
PRO_CTNNA3,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.003,0.387,0.19
PRO_EIF4G1,0.0,0.0,0.015,0.0,0.092,0.01,0.162,0.084,0.452,0.269
PRO_KDM4C,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.003,0.313,0.134
PRO_MALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.019,0.363,0.215
PRO_PSMC5,0.0,0.0,0.002,0.001,0.006,0.004,0.041,0.012,0.366,0.194
PRO_IRF5,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.004,0.326,0.15
PRO_KMO,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.014,0.338,0.177
PRO_CFI,0.0,0.0,0.005,0.0,0.186,0.065,0.336,0.219,0.576,0.425
PRO_IGFBP3,0.0,0.0,0.0,0.0,0.028,0.004,0.107,0.042,0.389,0.225
PRO_CCL2,0.0,0.0,0.0,0.0,0.017,0.0,0.095,0.041,0.432,0.244
PRO_MMP9,0.0,0.0,0.0,0.0,0.001,0.0,0.046,0.007,0.344,0.186
PRO_MPO,0.0,0.0,0.0,0.0,0.002,0.0,0.059,0.007,0.446,0.247
PRO_ALOX5,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.008,0.406,0.24
PRO_OASL,0.0,0.0,0.019,0.0,0.261,0.098,0.408,0.279,0.712,0.546
PRO_PRAME,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.182,0.06
PRO_TNFRSF8,0.0,0.0,0.0,0.0,0.001,0.0,0.009,0.003,0.301,0.111
PRO_IL6ST,0.0,0.0,0.0,0.0,0.004,0.0,0.046,0.013,0.362,0.201
PRO_HSP90AA1,0.0,0.0,0.034,0.002,0.041,0.008,0.043,0.02,0.324,0.145
PRO_IL10RB,0.0,0.0,0.0,0.0,0.001,0.0,0.031,0.006,0.239,0.115
PRO_IL2RG,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.018,0.006
PRO_LTBR,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.121,0.033
PRO_MRC1,0.0,0.0,0.0,0.0,0.004,0.0,0.039,0.008,0.295,0.144
PRO_PRKCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.011
PRO_PLAUR,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.232,0.085
PRO_TNFRSF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.157,0.039
PRO_DCN,0.0,0.0,0.004,0.002,0.018,0.007,0.026,0.016,0.393,0.151
PRO_HGF,0.0,0.0,0.0,0.0,0.001,0.0,0.048,0.011,0.364,0.205
PRO_HSPD1,0.0,0.0,0.0,0.0,0.002,0.0,0.01,0.001,0.146,0.051
PRO_PECAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.176,0.059
PRO_PF4,0.0,0.0,0.001,0.0,0.003,0.001,0.044,0.014,0.309,0.164
PRO_PROS1,0.0,0.0,0.018,0.002,0.148,0.049,0.269,0.17,0.56,0.386
PRO_TNFRSF13B,0.0,0.0,0.0,0.0,0.002,0.0,0.004,0.0,0.206,0.063
PRO_AIMP1,0.0,0.0,0.0,0.0,0.017,0.001,0.078,0.028,0.365,0.226
PRO_CSF3R,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.009,0.441,0.263
PRO_MICA,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.012,0.433,0.27
PRO_SIGLEC6,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.004,0.394,0.215
PRO_IGHG1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.008,0.379,0.186
PRO_APOA1,0.0,0.0,0.0,0.0,0.001,0.0,0.093,0.017,0.461,0.278
PRO_GDF5,0.0,0.0,0.079,0.012,0.121,0.061,0.276,0.161,0.766,0.55
PRO_C1QA|C1QB|C1QC,0.0,0.0,0.052,0.002,0.171,0.094,0.279,0.193,0.547,0.39
PRO_IL16,0.0,0.0,0.011,0.0,0.132,0.057,0.227,0.147,0.505,0.319
PRO_CCL3L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03
PRO_SOD1,0.0,0.0,0.001,0.0,0.002,0.001,0.004,0.001,0.178,0.039
PRO_ANGPT1,0.0,0.0,0.002,0.0,0.003,0.001,0.024,0.004,0.269,0.118
PRO_CX3CL1,0.0,0.0,0.0,0.0,0.004,0.0,0.035,0.008,0.218,0.106
PRO_IL27|EBI3,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.001,0.353,0.156
PRO_LCN2,0.0,0.0,0.0,0.0,0.001,0.0,0.032,0.008,0.269,0.129
PRO_MAPK3,0.0,0.0,0.018,0.0,0.066,0.025,0.085,0.043,0.341,0.172
PRO_MAP2K1,0.0,0.0,0.001,0.0,0.005,0.002,0.043,0.01,0.251,0.121
PRO_PRKCD,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.001,0.266,0.098
PRO_RAC1,0.0,0.0,0.002,0.0,0.01,0.001,0.012,0.005,0.186,0.055
PRO_SERPINE1,0.0,0.0,0.004,0.0,0.048,0.012,0.121,0.048,0.371,0.215
PRO_ARTN,0.0,0.0,0.0,0.0,0.001,0.001,0.02,0.003,0.265,0.117
PRO_CFP,0.0,0.0,0.0,0.0,0.023,0.004,0.074,0.04,0.345,0.203
PRO_PTHLH,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.004,0.363,0.194
PRO_AREG,0.0,0.0,0.001,0.0,0.001,0.001,0.002,0.001,0.037,0.009
PRO_CD36,0.0,0.0,0.001,0.0,0.036,0.003,0.215,0.076,0.65,0.48
PRO_CCN2,0.0,0.0,0.003,0.001,0.005,0.002,0.035,0.009,0.312,0.135
PRO_DSG1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.141,0.034
PRO_EDAR,0.0,0.0,0.0,0.0,0.001,0.0,0.029,0.006,0.31,0.131
PRO_CXCL5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,0.259,0.1
PRO_CXCL1,0.0,0.0,0.004,0.0,0.01,0.003,0.054,0.014,0.402,0.197
PRO_IL1R1,0.0,0.0,0.107,0.002,0.232,0.118,0.412,0.249,0.73,0.579
PRO_IL17RA,0.0,0.0,0.0,0.0,0.008,0.0,0.16,0.054,0.542,0.363
PRO_MBL2,0.0,0.0,0.0,0.0,0.014,0.0,0.094,0.031,0.46,0.265
PRO_NCR3,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.309,0.123
PRO_PTPN1,0.0,0.0,0.0,0.0,0.002,0.0,0.033,0.007,0.272,0.129
PRO_TSLP,0.0,0.0,0.092,0.042,0.08,0.043,0.163,0.078,0.731,0.404
PRO_CTLA4,0.0,0.0,0.0,0.0,0.019,0.001,0.182,0.058,0.423,0.309
PRO_FGF2,0.0,0.0,0.0,0.0,0.03,0.004,0.183,0.083,0.53,0.364
PRO_IL19,0.0,0.0,0.001,0.0,0.029,0.003,0.092,0.039,0.433,0.236
PRO_IL1B,0.0,0.0,0.355,0.096,0.482,0.369,0.622,0.512,0.894,0.783
PRO_CCL3,0.0,0.0,0.224,0.039,0.413,0.224,0.654,0.471,0.904,0.821
PRO_FASLG,0.0,0.0,0.0,0.0,0.009,0.0,0.115,0.044,0.533,0.344
PRO_IL4R,0.0,0.0,0.0,0.0,0.012,0.0,0.099,0.037,0.469,0.273
PRO_FGF5,0.0,0.0,0.0,0.0,0.004,0.0,0.077,0.022,0.403,0.221
PRO_IGHM,0.0,0.0,0.0,0.0,0.026,0.002,0.139,0.072,0.46,0.311
PRO_IL2,0.0,0.0,0.0,0.0,0.008,0.0,0.105,0.036,0.411,0.274
PRO_LBP,0.0,0.0,0.0,0.0,0.001,0.0,0.018,0.002,0.292,0.143
PRO_PGF,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.012,0.358,0.178
PRO_MAPK1,0.0,0.0,0.002,0.0,0.007,0.001,0.031,0.014,0.246,0.105
PRO_CD4,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.016,0.451,0.249
PRO_IL2RA,0.0,0.0,0.007,0.0,0.052,0.016,0.18,0.095,0.546,0.368
PRO_ADAMTS13,0.0,0.0,0.076,0.001,0.184,0.104,0.329,0.209,0.638,0.497
PRO_F7,0.0,0.0,0.0,0.0,0.026,0.001,0.178,0.073,0.542,0.381
PRO_C2,0.0,0.0,0.003,0.0,0.009,0.003,0.041,0.018,0.295,0.142
PRO_HAPLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.002,0.435,0.228
PRO_RET,0.0,0.0,0.004,0.0,0.092,0.027,0.218,0.118,0.558,0.393
PRO_ACP5,0.0,0.0,0.0,0.0,0.024,0.003,0.138,0.051,0.463,0.284
PRO_CCDC80,0.0,0.0,0.0,0.0,0.023,0.001,0.123,0.042,0.529,0.333
PRO_ACAN,0.0,0.0,0.005,0.0,0.059,0.007,0.18,0.083,0.523,0.34
PRO_TGFBI,0.0,0.0,0.0,0.0,0.019,0.002,0.111,0.043,0.488,0.287
PRO_C1R,0.0,0.0,0.0,0.0,0.017,0.003,0.117,0.039,0.484,0.292
PRO_FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.011,0.395,0.201
PRO_FCGR2A,0.0,0.0,0.0,0.0,0.005,0.0,0.063,0.024,0.408,0.236
PRO_FCGR3B,0.0,0.0,0.0,0.0,0.001,0.0,0.064,0.01,0.401,0.227
PRO_FCGR1A,0.0,0.0,0.0,0.0,0.004,0.001,0.04,0.014,0.313,0.159
PRO_IL24,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.007,0.25,0.109
PRO_RGMB,0.0,0.0,0.0,0.0,0.003,0.001,0.018,0.005,0.259,0.107
PRO_TFPI,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.009,0.354,0.196
PRO_ABL1,0.0,0.0,0.0,0.0,0.001,0.0,0.024,0.003,0.318,0.145
PRO_AURKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.021
PRO_GRK2,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.001,0.097,0.032
PRO_CSK,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.001,0.096,0.022
PRO_HCK,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.01,0.262,0.118
PRO_PIK3CA|PIK3R1,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.219,0.082
PRO_PIK3CG,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.01,0.433,0.291
PRO_TBK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.039
PRO_PTPN2,0.0,0.0,0.0,0.0,0.008,0.0,0.118,0.043,0.443,0.285
PRO_BCL2,0.0,0.0,0.002,0.0,0.002,0.002,0.003,0.002,0.148,0.034
PRO_BCL2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.001,0.398,0.202
PRO_CDK1|CCNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.339,0.117
PRO_FLT3,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001,0.217,0.06
PRO_CXCL8,0.0,0.0,0.0,0.0,0.002,0.0,0.101,0.029,0.477,0.313
PRO_SELE,0.0,0.0,0.0,0.0,0.007,0.0,0.073,0.02,0.402,0.241
PRO_BIRC5,0.0,0.0,0.0,0.0,0.002,0.0,0.051,0.011,0.388,0.167
PRO_THBS1,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.001,0.257,0.1
PRO_NTRK1,0.0,0.0,0.017,0.002,0.036,0.013,0.087,0.04,0.487,0.293
PRO_AGT,0.0,0.0,0.0,0.0,0.015,0.0,0.07,0.022,0.396,0.207
PRO_CAT,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.01,0.285,0.136
PRO_CXCL6,0.0,0.0,0.088,0.01,0.238,0.13,0.332,0.253,0.615,0.45
PRO_IFNA2,0.0,0.0,0.014,0.0,0.203,0.094,0.307,0.236,0.547,0.386
PRO_CCL17,0.0,0.0,0.013,0.0,0.062,0.016,0.141,0.08,0.444,0.271
PRO_VIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.02
PRO_CD40LG,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.155,0.05
PRO_ADIPOQ,0.0,0.0,0.0,0.0,0.022,0.001,0.043,0.021,0.276,0.126
PRO_SERPINA1,0.0,0.0,0.001,0.0,0.047,0.002,0.207,0.098,0.626,0.43
PRO_CASP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.004
PRO_CLEC7A,0.0,0.0,0.029,0.004,0.071,0.031,0.143,0.076,0.526,0.34
PRO_MMEL1,0.0,0.0,0.0,0.0,0.014,0.003,0.085,0.041,0.372,0.219
PRO_TLR4|LY96,0.0,0.0,0.002,0.0,0.027,0.005,0.089,0.039,0.388,0.218
PRO_KDR,0.0,0.0,0.001,0.0,0.01,0.0,0.063,0.032,0.35,0.193
PRO_CDKN1B,0.0,0.0,0.0,0.0,0.003,0.0,0.153,0.037,0.5,0.344
PRO_TNFRSF4,0.0,0.0,0.0,0.0,0.001,0.0,0.01,0.003,0.257,0.095
PRO_PTGS2,0.0,0.0,0.002,0.0,0.051,0.01,0.168,0.077,0.5,0.333
PRO_TEK,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.002,0.26,0.093
PRO_CA9,0.0,0.0,0.0,0.0,0.002,0.0,0.014,0.005,0.288,0.111
PRO_FGF23,0.0,0.0,0.0,0.0,0.001,0.0,0.069,0.015,0.412,0.239
PRO_FYN,0.0,0.0,0.002,0.0,0.03,0.003,0.098,0.038,0.313,0.188
PRO_PRKCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.137,0.043
PRO_MAPK8,0.0,0.0,0.08,0.004,0.311,0.168,0.34,0.297,0.521,0.369
PRO_PTEN,0.0,0.0,0.003,0.0,0.035,0.007,0.124,0.066,0.421,0.259
PRO_TLR2,0.0,0.0,0.0,0.0,0.019,0.006,0.052,0.026,0.342,0.171
PRO_PRDX1,0.0,0.0,0.0,0.0,0.001,0.0,0.047,0.004,0.421,0.187
PRO_PSMA6,0.0,0.0,0.002,0.001,0.002,0.002,0.003,0.003,0.19,0.036
PRO_TPO,0.0,0.0,0.0,0.0,0.001,0.0,0.034,0.008,0.33,0.153
PRO_UBE2L3,0.0,0.0,0.001,0.0,0.001,0.001,0.002,0.001,0.08,0.012
PRO_KPNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.004,0.219,0.08
PRO_AGER,0.0,0.0,0.0,0.0,0.005,0.0,0.07,0.014,0.409,0.24
PRO_C6,0.0,0.0,0.005,0.0,0.053,0.017,0.121,0.058,0.371,0.21
PRO_CCL24,0.0,0.0,0.0,0.0,0.003,0.0,0.038,0.011,0.357,0.182
PRO_CFB,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.003,0.276,0.121
PRO_IL20,0.0,0.0,0.0,0.0,0.001,0.0,0.066,0.009,0.526,0.291
PRO_CXCL10,0.0,0.0,0.0,0.0,0.018,0.0,0.167,0.061,0.589,0.395
PRO_NTF3,0.0,0.0,0.0,0.0,0.011,0.002,0.117,0.032,0.516,0.321
PRO_NTF4,0.0,0.0,0.0,0.0,0.022,0.005,0.12,0.051,0.392,0.243
PRO_PDGFB,0.0,0.0,0.001,0.0,0.003,0.0,0.015,0.003,0.229,0.09
PRO_SELP,0.0,0.0,0.005,0.0,0.03,0.009,0.082,0.033,0.387,0.206
PRO_TGFB2,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.002,0.385,0.21
PRO_PLAU,0.0,0.0,0.0,0.0,0.001,0.0,0.044,0.011,0.349,0.19
PRO_CFH,0.0,0.0,0.0,0.0,0.008,0.0,0.078,0.019,0.416,0.239
PRO_MMP2,0.0,0.0,0.0,0.0,0.011,0.001,0.08,0.03,0.372,0.213
PRO_TF,0.0,0.0,0.0,0.0,0.002,0.0,0.086,0.022,0.398,0.237
PRO_IGF1R,0.0,0.0,0.0,0.0,0.001,0.0,0.023,0.009,0.307,0.135
PRO_IL1RL1,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.002,0.384,0.202
PRO_PON1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.175,0.049
PRO_RAN,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.003,0.286,0.108
PRO_PTPN6,0.0,0.0,0.004,0.0,0.044,0.013,0.175,0.083,0.503,0.322
PRO_AMN,0.0,0.0,0.0,0.0,0.042,0.0,0.165,0.084,0.45,0.3
PRO_CRP,0.0,0.0,0.002,0.0,0.053,0.021,0.088,0.05,0.395,0.214
PRO_ICAM1,0.0,0.0,0.0,0.0,0.004,0.0,0.071,0.017,0.405,0.23
PRO_BCL2L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.013
PRO_FCRL3,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.003,0.389,0.199
PRO_PDPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.001,0.149,0.061
PRO_SIGLEC1,0.0,0.0,0.0,0.0,0.044,0.004,0.242,0.097,0.646,0.48
PRO_C5|C6,0.0,0.0,0.0,0.0,0.003,0.0,0.076,0.028,0.409,0.244
PRO_MMP12,0.0,0.0,0.0,0.0,0.001,0.0,0.035,0.004,0.339,0.174
PRO_CLU,0.0,0.0,0.0,0.0,0.009,0.001,0.054,0.017,0.332,0.179
PRO_ADGRE2,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.002,0.3,0.146
PRO_PLCG1,0.0,0.0,0.0,0.0,0.006,0.0,0.098,0.031,0.36,0.22
PRO_SH2D1A,0.0,0.0,0.0,0.0,0.002,0.0,0.041,0.004,0.375,0.19
PRO_CSF2,0.0,0.0,0.137,0.012,0.405,0.307,0.495,0.419,0.69,0.569
PRO_LTA,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.002,0.235,0.067
PRO_PPIB,0.0,0.0,0.141,0.022,0.243,0.157,0.33,0.231,0.613,0.453
PRO_TNFRSF10A,0.0,0.0,0.0,0.0,0.011,0.0,0.169,0.056,0.558,0.369
PRO_IL1A,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.005,0.362,0.178
