,"{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.5}","{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.7}","{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.9}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.5}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.7}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.9}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.5}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.7}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.9}","{'alpha': np.float64(10.0), 'l1_ratio': 0.5}","{'alpha': np.float64(10.0), 'l1_ratio': 0.7}","{'alpha': np.float64(10.0), 'l1_ratio': 0.9}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.5}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.7}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.9}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.5}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.7}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.9}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.5}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.7}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.9}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.5}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.7}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.9}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.5}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.7}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.9}","{'alpha': np.float64(100.0), 'l1_ratio': 0.5}","{'alpha': np.float64(100.0), 'l1_ratio': 0.7}","{'alpha': np.float64(100.0), 'l1_ratio': 0.9}"
Granulocytes_pSTAT3_Unstim,0.286,0.147,0.062,0.202,0.08,0.031,0.115,0.04,0.013,0.061,0.018,0.003,0.021,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pSTAT5_Unstim,0.361,0.217,0.076,0.271,0.145,0.044,0.218,0.084,0.02,0.171,0.044,0.006,0.094,0.005,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_HLADR_Unstim,0.327,0.181,0.074,0.28,0.149,0.054,0.213,0.099,0.033,0.137,0.036,0.007,0.041,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pS6_Unstim,0.147,0.035,0.005,0.066,0.014,0.001,0.034,0.007,0.0,0.014,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT3_Unstim,0.37,0.239,0.1,0.355,0.242,0.112,0.353,0.229,0.113,0.33,0.201,0.104,0.265,0.136,0.024,0.167,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT5_Unstim,0.177,0.062,0.002,0.126,0.022,0.0,0.057,0.004,0.0,0.027,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT6_Unstim,0.158,0.046,0.003,0.103,0.015,0.002,0.045,0.004,0.0,0.016,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_HLADR_Unstim,0.447,0.285,0.131,0.417,0.253,0.113,0.366,0.197,0.083,0.261,0.111,0.033,0.118,0.017,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pNFkB_Unstim,0.37,0.184,0.039,0.316,0.121,0.02,0.235,0.082,0.013,0.144,0.033,0.005,0.049,0.007,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pS6_Unstim,0.041,0.002,0.0,0.03,0.003,0.0,0.013,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT3_Unstim,0.156,0.046,0.003,0.102,0.014,0.002,0.045,0.004,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT5_Unstim,0.493,0.45,0.299,0.493,0.445,0.284,0.492,0.431,0.257,0.491,0.405,0.114,0.45,0.106,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_HLADR_Unstim,0.506,0.305,0.108,0.506,0.293,0.112,0.45,0.242,0.081,0.328,0.115,0.02,0.129,0.008,0.002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pNFkB_Unstim,0.492,0.317,0.122,0.477,0.298,0.113,0.446,0.241,0.082,0.334,0.131,0.032,0.157,0.019,0.001,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pS6_Unstim,0.03,0.006,0.0,0.021,0.0,0.0,0.01,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pSTAT3_Unstim,0.159,0.046,0.003,0.103,0.015,0.002,0.045,0.004,0.0,0.016,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pSTAT5_Unstim,0.462,0.354,0.158,0.445,0.303,0.116,0.435,0.259,0.062,0.407,0.189,0.01,0.3,0.017,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_HLADR_Unstim,0.464,0.319,0.149,0.449,0.292,0.13,0.401,0.229,0.09,0.306,0.121,0.031,0.153,0.017,0.001,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pNFkB_Unstim,0.261,0.129,0.049,0.186,0.082,0.025,0.126,0.053,0.012,0.085,0.023,0.003,0.033,0.004,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pS6_Unstim,0.026,0.006,0.001,0.021,0.006,0.002,0.017,0.002,0.0,0.007,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT3_Unstim,0.156,0.036,0.002,0.095,0.011,0.002,0.035,0.003,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT5_Unstim,0.477,0.403,0.223,0.479,0.398,0.191,0.477,0.395,0.156,0.479,0.334,0.061,0.431,0.101,0.002,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT6_Unstim,0.417,0.247,0.11,0.276,0.127,0.032,0.129,0.025,0.002,0.028,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_HLADR_Unstim,0.199,0.085,0.016,0.138,0.049,0.01,0.098,0.034,0.006,0.062,0.013,0.003,0.018,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pS6_Unstim,0.068,0.006,0.0,0.038,0.002,0.0,0.019,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT1_Unstim,0.158,0.046,0.003,0.103,0.015,0.002,0.045,0.004,0.0,0.016,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT3_Unstim,0.353,0.198,0.063,0.327,0.192,0.051,0.311,0.164,0.054,0.288,0.149,0.049,0.218,0.108,0.003,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT5_Unstim,0.072,0.002,0.0,0.038,0.0,0.0,0.006,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT6_Unstim,0.158,0.046,0.003,0.103,0.015,0.002,0.045,0.004,0.0,0.016,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_HLADR_Unstim,0.497,0.337,0.183,0.427,0.266,0.125,0.34,0.187,0.079,0.24,0.079,0.023,0.088,0.014,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pS6_Unstim,0.032,0.001,0.0,0.018,0.0,0.0,0.006,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT1_Unstim,0.158,0.046,0.003,0.103,0.015,0.002,0.045,0.004,0.0,0.016,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT3_Unstim,0.169,0.042,0.006,0.123,0.026,0.006,0.09,0.021,0.002,0.093,0.018,0.001,0.093,0.006,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT5_Unstim,0.029,0.003,0.0,0.012,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT6_Unstim,0.158,0.046,0.003,0.103,0.015,0.002,0.045,0.004,0.0,0.016,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_HLADR_Unstim,0.415,0.275,0.12,0.311,0.171,0.064,0.203,0.085,0.029,0.094,0.024,0.004,0.023,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pS6_Unstim,0.028,0.001,0.0,0.006,0.001,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT3_Unstim,0.093,0.017,0.004,0.074,0.013,0.002,0.062,0.013,0.001,0.075,0.018,0.001,0.088,0.012,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT5_Unstim,0.095,0.017,0.0,0.058,0.003,0.0,0.019,0.0,0.0,0.011,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_HLADR_Unstim,0.49,0.301,0.137,0.375,0.191,0.072,0.226,0.079,0.025,0.089,0.021,0.001,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pNFkB_Unstim,0.2,0.068,0.017,0.087,0.016,0.004,0.02,0.003,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pS6_Unstim,0.094,0.035,0.006,0.054,0.01,0.002,0.022,0.002,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT3_Unstim,0.077,0.017,0.005,0.028,0.004,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT5_Unstim,0.078,0.016,0.003,0.039,0.004,0.0,0.013,0.001,0.0,0.006,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_HLADR_Unstim,0.655,0.47,0.292,0.482,0.282,0.135,0.275,0.1,0.035,0.1,0.014,0.001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pS6_Unstim,0.038,0.004,0.0,0.016,0.001,0.0,0.006,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT3_Unstim,0.443,0.243,0.061,0.387,0.17,0.05,0.318,0.138,0.038,0.243,0.128,0.024,0.22,0.081,0.002,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT5_Unstim,0.573,0.359,0.179,0.442,0.233,0.093,0.287,0.131,0.05,0.181,0.066,0.011,0.092,0.007,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT6_Unstim,0.158,0.046,0.003,0.103,0.015,0.002,0.045,0.004,0.0,0.016,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
