,Fold selected features,Fold nb of features
Fold 80,"['unstim_CD4Trm_Frequency', 'unstim_CD8Tnaive_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_151Eu_p38', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_CCL3', 'PRO_B3GNT2', 'PRO_IL2RB']",11
Fold 81,"['LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_UPP1', 'PRO_HERPUD2']",7
Fold 82,"['unstim_CD4Tnaive_150Nd_STAT5', 'IL246_Th1naive_149Sm_CREB', 'IL246_Th1naive_164Dy_IkB', 'PRO_UPP1', 'PRO_CNTN3']",5
Fold 83,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'IL246_DC_150Nd_STAT5', 'IL246_DC_154Sm_STAT3', 'IL246_gdT_150Nd_STAT5', 'IL246_Tregnaive_154Sm_STAT3']",7
Fold 84,"['PRO_WWOX', 'PRO_UPP1', 'PRO_AOC3']",3
Fold 85,"['LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_CXCR4neutro_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_Tregmem_159Tb_MAPKAPK2', 'LPS_Tregnaive_164Dy_IkB', 'PRO_HERPUD2']",10
Fold 86,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'PRO_UPP1', 'PRO_CCL3', 'PRO_HERPUD2']",9
Fold 87,"['unstim_Th1naive_167Er_ERK', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB']",6
Fold 88,"['LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1']",5
Fold 89,"['unstim_Th1_149Sm_CREB', 'unstim_CD4Trm_Frequency', 'unstim_Tregmem_Frequency', 'LPS_Baso_151Eu_p38', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_149Sm_CREB', 'PRO_PSMB4']",8
Fold 90,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'PRO_PSMB4', 'PRO_HERPUD2']",5
Fold 91,"['unstim_Th1naive_167Er_ERK', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'LPS_Tregnaive_149Sm_CREB', 'LPS_Tregnaive_164Dy_IkB', 'PRO_UPP1', 'PRO_HERPUD2']",17
Fold 92,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_CD8Tem_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'PRO_PSMB4', 'PRO_HERPUD2']",16
Fold 93,"['LPS_CXCR4neutro_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_Treg_159Tb_MAPKAPK2', 'LPS_Tregmem_159Tb_MAPKAPK2', 'LPS_Tregnaive_164Dy_IkB', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'PRO_WWOX', 'PRO_HERPUD2']",9
Fold 94,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'IL246_CD8Tem_167Er_ERK', 'IL246_mDC_167Er_ERK', 'PRO_OTC', 'PRO_HERPUD2']",12
Fold 95,"['unstim_Th1naive_154Sm_STAT3', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_167Er_ERK', 'PRO_PSMB4', 'PRO_AOC3']",11
Fold 96,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_HERPUD2']",8
Fold 97,"['LPS_pDC_164Dy_IkB', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_164Dy_IkB', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_UPP1', 'PRO_SH2B3']",6
Fold 98,"['unstim_CD4Tnaive_Frequency', 'unstim_NK_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_155Gd_S6', 'LPS_DC_164Dy_IkB', 'LPS_MDSC_166Er_NFkB']",9
Fold 99,"['unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK']",6
