,Fold selected features,Fold nb of features
Fold 72,"['unstim_CD4Tnaive_150Nd_STAT5', 'unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD8Trm_Frequency', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'PRO_PSMB4', 'PRO_AOC3']",10
Fold 73,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_AOC3', 'PRO_CCL3']",8
Fold 74,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_CCL3', 'PRO_HERPUD2']",14
Fold 75,"['LPS_Baso_151Eu_p38', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_intMC_167Er_ERK', 'IL246_DC_154Sm_STAT3', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_PSMB4']",8
Fold 76,"['unstim_ncMC_164Dy_IkB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_Tregmem_159Tb_MAPKAPK2', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_168Er_pSTAT6', 'PRO_WWOX', 'PRO_TGFB2', 'PRO_IL2RB']",11
Fold 77,"['unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CXCR4neutro_168Er_pSTAT6', 'IL246_Tregmem_150Nd_STAT5', 'PRO_HERPUD2']",8
Fold 78,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_Tregmem_159Tb_MAPKAPK2', 'LPS_Tregnaive_164Dy_IkB', 'PRO_WWOX', 'PRO_HERPUD2']",12
Fold 79,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_CCL3']",7
Fold 80,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_PSMB4']",10
Fold 81,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_PSMB4']",6
Fold 82,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_CD56brightCD16negNK_168Er_pSTAT6', 'IL246_CD8Tcm_168Er_pSTAT6', 'IL246_CXCR4neutro_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_mDC_167Er_ERK', 'PRO_HPSE', 'PRO_HERPUD2']",15
Fold 83,"['unstim_CD4Tnaive_150Nd_STAT5', 'unstim_intMC_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'unstim_Th2_Frequency', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_WWOX', 'PRO_TGFB2', 'PRO_HERPUD2']",13
Fold 84,['PRO_UPP1'],1
Fold 85,"['PRO_UPP1', 'PRO_HERPUD2']",2
Fold 86,"['unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_CD4Tnaive_Frequency', 'unstim_NK_Frequency', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_Tregnaive_154Sm_STAT3']",7
Fold 87,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_PSMB4', 'PRO_ALDH2', 'PRO_UPP1']",9
Fold 88,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38']",2
Fold 89,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_NK_Frequency', 'PRO_UPP1', 'PRO_HERPUD2']",7
Fold 90,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Trm_Frequency', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_pDC_151Eu_p38']",6
Fold 91,"['IL246_DC_154Sm_STAT3', 'IL246_Th1naive_164Dy_IkB', 'PRO_UPP1']",3
Fold 92,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_167Er_ERK', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_UPP1', 'PRO_AOC3']",8
Fold 93,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB']",7
Fold 94,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1', 'PRO_HERPUD2']",10
Fold 95,"['unstim_Baso_155Gd_S6', 'unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'IL246_CXCR4neutro_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_PSMB4', 'PRO_OGG1']",11
Fold 96,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'PRO_WWOX', 'PRO_AOC3']",5
Fold 97,[],0
Fold 98,"['LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_MDSC_151Eu_p38', 'IL246_CXCR4neutro_167Er_ERK', 'IL246_DC_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_PSMB4']",7
Fold 99,"['unstim_CD4Tnaive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_166Er_NFkB', 'IL246_mDC_167Er_ERK', 'PRO_AOC3', 'PRO_IL1B', 'PRO_IFNL3']",9
